"doc_id","text","dropped"
"17149 UgzL_QnqDme1Okt3ClN4AaABAg","It's Joever.",NA
"17150 Ugw1U2fN6ho71Dqgy-t4AaABAg","DR. CORNEL WEST",NA
"17193 UgxiLySQ3XLji3zhEXR4AaABAg","LOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOLLOOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLLOLOLOLOLOLOLOLOLOLOLOLOL",NA
"17220 UgwI3f_O8XUKkjp1D0l4AaABAg","Joe is my guy !",NA
"17268 Ugzsb99z0T3lXYV0ItB4AaABAg","Beach glass platstoidium 2:45",NA
"17299 UgwAGINmLnkAhR2MJyd4AaABAg","Cope central here",NA
"17322 Ugz1eSQGSHepXY5-5_l4AaABAg","ğŸ˜‚",NA
"17324 UgyVEKg4_zJ-E2vbNOB4AaABAg","Lie lie lie",NA
"17341 UgxNhpoGRH5V__n64Px4AaABAg","https://youtu.be/KkBkgqt_mT0?si=9w2ETSTRE8VcryPr",NA
"17398 UgxxHcPDI6nN2Ourfft4AaABAg","CNN is a traitorous rag.",NA
"17428 Ugze37zy3TNvwNya-IR4AaABAg","smelly crotch!! ğŸ˜µâ€ğŸ’«",NA
"17429 Ugz7z97YJzPmQOuUIlx4AaABAg","Cooper and Joe are too old. oooohh. ğŸ¤•",NA
"17432 UgzldihU_arqj6in9BJ4AaABAg","RFK RFK RFK",NA
"17444 UgyiLmg9wf_C8Dyrr_94AaABAg","Why is Michael Chiklis so angry?",NA
"17470 Ugwl381arG6NfvH4Uv14AaABAg","This is hyperbolic",NA
"17512 UgzBkNaSJo81GfXYUDp4AaABAg","Why are that man's shoulders wet?",NA
"17517 Ugx6IypJFEtxZQ4efx94AaABAg","Mark Kelly",NA
"17590 UgxIrJbDUIFYFETQ65B4AaABAg","ğŸ˜¢",NA
"17724 Ugzf4P0H-fH18T0QF394AaABAg","Oops!ğŸ˜‚",NA
"17729 Ugz6xMYQa3csWD-pyN94AaABAg","yes, got his footing.. one foot in the grave, the other on a banana peel...",NA
"17779 UgylXGhZbcW-IPkPTLJ4AaABAg","Joe lie too",NA
"17791 Ugxm8TZy_eDdMZxD6Ch4AaABAg","ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…",NA
"17792 UgwXYLIyo61UKs8bVrh4AaABAg","#GoGetGavin",NA
"17793 UgxTHTVvtRH-SHITG5N4AaABAg","The US is on the ropes.",NA
"17795 UgzAZNR7MkoquJNjYA14AaABAg","Whatâ€™s with the background noise",NA
"17813 UgxC06rm_w78al9bk8d4AaABAg","ğŸ¥” in chief",NA
"17818 UgyLmbWtvXpHcWRkHGt4AaABAg","https://youtu.be/hshkQTXGo44?si=C6PAVQb0L4duM0ui",NA
"17846 UgysIeiJ2TQLJc8L04p4AaABAg","What is on David Axlerod's suit?!",NA
"17858 Ugz6PixKAslQ36rUIPx4AaABAg","Yup. PAINFUL!ğŸ˜‚",NA
"17869 UgwnY3tk8T8bSRGzzpt4AaABAg","FUCNN",NA
"17882 Ugwonzpoy1ORZdL11yd4AaABAg","CNN is so bad",NA
"17888 UgwByrf6eVaegsX4_XR4AaABAg","Abandoning ship eh?",NA
"17907 UgzQFqPxbd4LSMvcAad4AaABAg","Wow CNN.",NA
"17943 Ugyajd8p9w7gKhivl8F4AaABAg","THE CON MAN VERSUS THE OLD MAN!!!ğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘ºğŸ‘º",NA
"17957 Ugzni0-jLVEUymojAUV4AaABAg","ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…loserğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…",NA
"17966 UgxTLeMWz_YZhTcRZER4AaABAg","ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£",NA
"17997 UgwdScWqrvB_KQnugOR4AaABAg","JAKE SULLIVAN FOR PRESIDENCY !!!",NA
"18010 UgwnAtA61mT34ltkVt54AaABAg","axelrod is a schill",NA
"18018 UgxXmiBx3Ao63ZDTRQN4AaABAg","They both lied.",NA
"18082 UgzRkQYHaZUP0R9b1aR4AaABAg","ğŸ˜¢ğŸ˜¢ğŸ˜¢",NA
"18096 Ugx4R-DE0nzGDfggiWp4AaABAg","It was rough",NA
"18132 UgxOVjv84JkyVSY4iN14AaABAg","ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚",NA
"18139 UgyGdpqSqUYK25-xGDJ4AaABAg","What is dripping?",NA
"18200 Ugw0xHPwmSr5RGRbzzJ4AaABAg","https://youtu.be/ylRucgw_iyI?si=aJOkfCWiecUVAjID",NA
"18217 UgzdGti0-4yN0xE3_zJ4AaABAg","ğŸ¿ ğŸ¿ ğŸ¿ ğŸ¿ ğŸ¿",NA
"18250 UgxIN-_HkiAy6NYLoxV4AaABAg","CNN lies.  Cancel CNN",NA
"18266 UgzsOlAzcjI6KF3AfJx4AaABAg","Your pain is my delight",NA
"18270 Ugx1H3dG4c_o3Cdh1N54AaABAg","CNN BS",NA
"18282 UgyVyoxM_4EnMOrdPaN4AaABAg","CCN lies",NA
"18294 Ugz30S1uGemEseNcpO14AaABAg","Yes it was",NA
"18316 UgzdI9LbWj4JhpeQHTJ4AaABAg","Hahaha!!!!
FJB!!!!!
AND CNN!",NA
"18384 Ugw6bc8zlW7MoVBbuYd4AaABAg","Why are there sirens going off",NA
"18412 UgxVafMgDbSsN8vTWx94AaABAg","Rats deserting the sinking ship",NA
"18440 UgwmF0DpMkpB6bstMkh4AaABAg","ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚TRUMP 2024",NA
"18462 Ugwblr5W2M_a-5cdgSt4AaABAg","ğŸ˜‚",NA
"18526 Ugwg8jYIWps9CPmIygF4AaABAg","CNNğŸ˜‚",NA
"18566 UgyeK3SmxPIWqy_3QbB4AaABAg","Both of them are unstable!",NA
"18567 Ugx-TMLQ4zgWbd1MWGh4AaABAg","EMBARSSING. BOTH OF THEM!",NA
"18576 UgzHCQBciq-qYAgVFjd4AaABAg","Where are the lies, Sister?",NA
"18593 UgzPydpUkj2L35aNBh94AaABAg","LOL! The U.S. is so hosed.",NA
"18601 UgzwA6aMV4sCIW1Trdl4AaABAg","FJB",NA
"18701 UgwFJMNuajP5kz0_Lex4AaABAg","Hahahahaha",NA
"18720 Ugzx8lB05PVB6W5K58J4AaABAg","ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚",NA
"18735 Ugw1Cv3CVblHhgue7q14AaABAg","FCNN FJB",NA
"18768 UgyPm5T7nTqSrF5fm9N4AaABAg","ğŸ˜‚",NA
"18781 UgzW4WGmgN1XLcXCbE94AaABAg","Perfectly said. Old man vs con man",NA
"18831 UgxApENgr4tuo1z-p7p4AaABAg","Is that random yet curio usly ti med dru  m roll to tri p up the audi o reco gnition?",NA
"18923 Ugwsenyeu-9iS4_l7KV4AaABAg","Smoke and mirrors are over, now let's scramble ğŸ˜‚ ğŸ˜‚",NA
"19001 UgwWEif-KqQK5MY26ON4AaABAg","@6:52 waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!",NA
"19034 Ugxz9KcGccYjm9-e0_94AaABAg","FJBâ€¦",NA
"19063 UgzWkXhaN8Wnf4hSxFN4AaABAg","Dominating an imbecile?",NA
"19108 UgxiXgLObxlIe6Y6T5J4AaABAg","FDJT is a pathological lying freak.",NA
"19145 UgxvK0WrRZvFj_HaJ654AaABAg","Shark battery shark battery shark battery oh no!!",NA
"19149 Ugw5vtDlF5zO_08KWtx4AaABAg","The prez is KRACKERS ! ğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ¥³ğŸ¥³ğŸ¥³",NA
"19169 UgzulBGIjPyVMrklNCp4AaABAg","ğŸš‚TRUMPğŸ‡ºğŸ‡²",NA
"19172 UgyR9DX-QYtd22-zM-J4AaABAg","WASP-skinned",NA
"19211 UgweWTUFl7UHLuyKjOl4AaABAg","domestic and international ma$$ murd*ring terror!st USA;",NA
"19221 UgzZ1-44YXr3o-LlGw14AaABAg","ma$$ murd*ring terror!st USA;",NA
"19270 Ugzo4xUmGR4YObv5x3x4AaABAg","Karoline is awesome!",NA
"19317 Ugy78L6LQWSDVmia_YZ4AaABAg","What a load of rubbish Fox ğŸ’©ğŸ’©ğŸ’©ğŸ’©ğŸ’©ğŸ’©ğŸ’©",NA
"19380 UgwJvcnPbbYYTbZD2ZB4AaABAg","Theyâ€™re going to install Newsome",NA
"19399 Ugy2yWNV-P4LLDtwX4N4AaABAg","He got obliterated up there",NA
"19441 Ugx3IDzHe8z0zTYbhDN4AaABAg","Its all over Joe ..ğŸ˜‚",NA
"19456 Ugx-zRp6nRF1QVGwumZ4AaABAg","2:36 2:54 4:15",NA
"19464 UgzJo2kd6g6Oc4tuRup4AaABAg","My dog ate my homework.",NA
"19483 Ugxyy5jq1DjjsSq6b7x4AaABAg","ğŸ˜† ğŸ¤£ ğŸ˜‚ ğŸ˜¹",NA
"19509 UgwSE8DATz_q-w0E-nt4AaABAg","Takk fyrir frÃ¡bÃ¦rt myndband! ğŸ‡®ğŸ‡¸",NA
"19512 UgzlYerHijdqNIQdVH54AaABAg","Where is Melania?",NA
"19535 UgyttEPW_41ACtVUo7B4AaABAg","Yah no, not buying it at all.",NA
"19595 UgzHlSGjiMmNgZ_0jKN4AaABAg","FJB FJB FJB",NA
"19608 UgymVR32ID-uj8JhN_N4AaABAg","The lies",NA
"19646 UgwOcSqlxLOZIKTnD4Z4AaABAg","ğŸ˜ğŸ‡ºğŸ‡¸ğŸ˜ğŸ‡ºğŸ‡¸ğŸ˜ğŸ‡ºğŸ‡¸ğŸ˜ğŸ‡ºğŸ‡¸ğŸ˜ğŸ‡ºğŸ‡¸ğŸ˜ğŸ‡ºğŸ‡¸",NA
"19662 Ugyv9NAaBi_NuN1mgOR4AaABAg","FJB",NA
"19681 UgxWaWXSnJ7hxR_7qbh4AaABAg","Lies ,lies all lies",NA
"19703 UgzJg60M_Io6n5wUgQN4AaABAg","satisfied with disaster.....sums him up....",NA
"19777 UgxpPyFdwKhm8_W9w1F4AaABAg","Horace Wimp â€¦ is Joeâ€¦",NA
"19810 UgxhU8-gbwVBzSR1bQB4AaABAg","Slam dunk",NA
"19855 UgzxttDXPGjGxEPGYyp4AaABAg","FJB ğŸ˜®",NA
"19881 UgwoaELGDp433sdRy8V4AaABAg","ğŸ¤œğŸ’¥ğŸ’¨ğŸ’¨MAGAâ¤ï¸",NA
"19995 Ugz3d_2DO5EUj-0aHpl4AaABAg","The con man verse the old man, the con man won",NA
"19999 UgwygAV_wyJT5XiKIdV4AaABAg","JOE ğŸ˜...YOUR FIRED..ğŸ˜…ğŸ˜ŠğŸ˜‚",NA
"20022 UgxFqi5f_uC8GKl0MWJ4AaABAg","Smoke crack",NA
"20029 UgxAlumRNC4yDgSmWv54AaABAg","TrumpğŸ‰TrumpğŸ‰TrumpğŸ‰TrumpğŸ‰â¤F.J.B.!",NA
"20033 UgyqFpYwVed8rMej0op4AaABAg","So we ended up with one forgetful old man, and one lying old man",NA
"20077 UgyUIHu9Vv-ljcLvBGl4AaABAg","Too.  Old.",NA
"20172 UgwfjN-MfiB-yo5jhGd4AaABAg","Caroline is so dam hot ğŸ”¥",NA
"20190 UgzFZuVTG3B1o5gtFsR4AaABAg","A cold...really? ğŸ¤¦â€â™‚ï¸ğŸ™„",NA
"20199 Ugx6RoWoWqi6KsBoX4Z4AaABAg","We winâ¤â¤â¤â¤â¤ğŸ˜Š",NA
"20216 UgybcXsWiau-lOHH2Sx4AaABAg","How can Fox let on Karoline Leavitt after CNN kicked her off?",NA
"20227 UgwWAu1hvRIli73i2d54AaABAg","He was juiced up, alright.  With NyQuil!  Lol!",NA
"20231 UgzHouQ0KSaKrdSsFZZ4AaABAg","who has the codes..?",NA
"20256 UgyurfhYpMq94F19-DB4AaABAg","Goodmorning from the Silicon Valley Karoline darling.Merci beaucoup pour vos commentaire!!!ğŸ‡ºğŸ‡¸ğŸ’ğŸ˜ğŸ‘",NA
"20264 UgzArpPhSZ7HkkQrcGl4AaABAg","LOBOTOMIZED JOE",NA
"20291 UgyN7g32qV6fwZpB7-x4AaABAg","Pack you bags Joe! Your done!",NA
"20302 UgyoRvjORFcgCCEd2ll4AaABAg","Lets go!",NA
"20306 UgwJHJoWPRiYqtWq2l54AaABAg","Carley ğŸ”¥ğŸ”¥ğŸ”¥ğŸ˜…",NA
"20313 Ugx0I30LJYbSVOgg-tZ4AaABAg","Trump24ğŸ‰ğŸ¯ğŸ’¯ğŸ’ªğŸ‘ğŸ™ğŸ‡ºğŸ‡²â¤",NA
"20345 Ugw_NvxoVxQtsEEN0dl4AaABAg","NO TAX ON TIPS BECAUSE 'TIPS' ARE...GIFTS!!! ğŸ‘ğŸ‡ºğŸ‡¸ğŸ¥ŠğŸ—³ğŸ¥ŠğŸ‡ºğŸ‡¸ğŸ‘",NA
"20389 UgzSM5OppmSVnMf3Xpx4AaABAg","they are both the worst",NA
"20414 UgxlnjR9kNa6FImt3zJ4AaABAg","It was a Viril against a Senil.",NA
"20421 Ugy8oDiZW-aaioENLgh4AaABAg","Get him out of there",NA
"20448 Ugz7yp8r3ZGV6aBjPWF4AaABAg","Congrats Karoline !! â¤",NA
"20461 UgxhRXcuQQ_OcgEZkhF4AaABAg","Trump!!â¤",NA
"20463 UgwgpqvkQIFK9jBadlF4AaABAg","Can a Canadian chip in $?? lol",NA
"20470 Ugz4pp9giFeoUK_tdeN4AaABAg","FJB ğŸ˜µâ€ğŸ’«  Heâ€™s RIGOR MORTIS JOEğŸ§Ÿâ€â™‚ï¸",NA
"20497 Ugy9J6XaN8MtdPpBuJd4AaABAg","Whoa - Neo",NA
"20505 UgydzZT8y0yZ1oE3KlZ4AaABAg","Kathrines a lil firecracker",NA
"20531 UgwE0zd1NKdu5mKgTrZ4AaABAg","â€˜Iâ€™m a 6 handicapâ€™â€¦",NA
"20567 Ugy4TWsMOyptbqaFrMR4AaABAg","Why you lies ?",NA
"20615 Ugww-o9LPOAD0xxqlGJ4AaABAg","Karoline is awesome!!",NA
"20617 Ugz6FoAJqi2QLnOJCv94AaABAg","Elder AbuseğŸ¤£ğŸ¤£!!",NA
"20622 Ugzkk4HTLHOtUozRdl54AaABAg","lol",NA
"20645 UgyHDHFo_qRHC13YcFt4AaABAg","FJB",NA
"20671 Ugx_ablt3sN-OoCYEm54AaABAg","Bitten by bats again.",NA
"20694 UgzsCmJ5q34fraHwdol4AaABAg","BYE DEN",NA
"20697 UgzLAEIZvVL-8ki41854AaABAg","FJBğŸ‡ºğŸ‡¸",NA
"20704 UgxQG2LGKoksoA6g3ZJ4AaABAg","Karoline Leavitt is a \"\"rock star\"\" ğŸŒŸ",NA
"20719 UgxE42pFaQpz6sTk5sZ4AaABAg","Bidensbordercrisis
Joeysguttago",NA
"20729 Ugzp8inZPKdiKentBOx4AaABAg","Joes DoneğŸ˜‚",NA
"20730 UgxzCB2t4YB5xVKmhwl4AaABAg","Ğ›Ñ, Ğ´ÑƒĞ¼Ğ°Ğ» ÑĞ¾Ğ±Ğ¾Ğ»ÑŒ Ğ½Ğ° Ñ„Ğ¾ĞºÑĞµ Ğ¿Ğ¾ĞºĞ°Ğ·Ñ‹Ğ²Ğ°ÑÑ‚.",NA
"20757 Ugysd5uoBzFrfsCcn5l4AaABAg","Zombie joe.",NA
"20761 UgyOJCDLu8KWa8u3sCV4AaABAg","she's annoying tho.",NA
"20817 Ugx831j2fKyA9KrC3qN4AaABAg","California â¤Trump",NA
"20861 UgyZ7YyJKc5row25v6h4AaABAg","RIP Joe... Don't let the old man inğŸ˜‚",NA
"20880 UgwQ5aPlEttmjuOIrLx4AaABAg","ğŸ‘ğŸ‘",NA
"20885 Ugyp4oRIMNDILk9VJKJ4AaABAg","ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚",NA
"20908 Ugx_MDaLd6_miR6aDBF4AaABAg","Cocaine drips ğŸ˜…ğŸ˜‚",NA
"20928 UgwoElIoALsUPB6Dv514AaABAg","where is deniro now ??",NA
"20946 Ugx-0i0FruQY_T2aIRF4AaABAg","BidenğŸ˜‚",NA
"20952 Ugzgl_rCoqvMOeiQAjR4AaABAg","Haha",NA
"20959 UgwICHSNDw5olsSKAnl4AaABAg","ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤¡ğŸ¤¡ğŸ¤¡",NA
"20967 UgzDpgSk_32yHCHt8Nt4AaABAg","this is blring",NA
"20968 Ugw1uT2O79KMaAj4i6h4AaABAg","Yahooty! This is big chit.",NA
"20984 UgwluqZnwGxP7ryQA914AaABAg","There was a stragegy ? ğŸ˜‚ğŸ˜‚",NA
"20990 UgzC88isNiR4oQya62d4AaABAg","ELDER ABUSE!!!!!!!ğŸ˜‚ğŸ˜‚",NA
"20994 UgyWqjTSVTejk65lAt94AaABAg","Both are garbage",NA
"21049 Ugw5L6JbglOtI_tSUot4AaABAg","#TRUMP2024â¤",NA
"21070 UgyA-k4rWb8yD6YRbPF4AaABAg","No friends!ğŸ˜‚",NA
"21088 UgyxupkFKNyD54RrsHV4AaABAg","It 2028 yet?",NA
"21107 UgzK_JoSYVZHNRBbLbZ4AaABAg","Hail Caesar!",NA
"21108 UgzqkbKVAeuGPMhkAXp4AaABAg","Statler and waldorf the Muppets",NA
"21120 UgxQ38-88sd_U7nQNgJ4AaABAg","LESGOSKI, MARINOSKI, LEWANGOLSKI, MIKE WAZOWSKI, BLASZCZYKOWSKI",NA
"21122 UgwMtSwmwxiyQAOYOJt4AaABAg","LESGOSKI SÃŒ Ãˆ PROPRIO COSÃŒ CHE SI FA FENOMENALE",NA
"21148 UgzbS7Vv3Sp4Gpur8aB4AaABAg","Heâ€™s very old!",NA
"21152 UgwMeTd0BkjySbgV0SN4AaABAg","booooooooo",NA
"21167 Ugwo5CJxEpt0knZ39BZ4AaABAg","Who will win?",NA
"21186 UgwU4pJQWBP0iAYUoi54AaABAg","HE WON'T BE SMILING TONIGHT!!",NA
"21194 UgymM894w15TXvgvS-F4AaABAg","No CNN for me. ğŸ˜Š",NA
"21213 Ugx7sC4wBGGwMNxpZ5B4AaABAg.A5BaLjynFHGA5BonSWKBTz","no",NA
"21217 UgxBRexVzDRkpzjT2op4AaABAg.A5IPPFSNIisA5IbjVETCP7","Only you",NA
"21218 UgxBRexVzDRkpzjT2op4AaABAg.A5IPPFSNIisA5J75Pt6Und","@@squirrels24seven  Got u. ;)",NA
"21230 Ugx0XsAUKuErOLUHIpB4AaABAg.A5D0IxFXVxWA5JhXWaCMJO","@@ENIGIZERb cope..",NA
"21232 UgxgzPQe2P5y2K888U54AaABAg.A5CmYsVLdwtA5Coy2VH4dn","Which one? ğŸ˜‚",NA
"21259 UgwSpta0p-o_vQ48r714AaABAg.A5CU-PVaFp6A5Ci_1UxT9R","No",NA
"21260 UgwSpta0p-o_vQ48r714AaABAg.A5CU-PVaFp6A5Ciyv3ms11","@@hobbso8508 Why not?",NA
"21270 UgxA0uRjhaRDBSVm12d4AaABAg.A5COcRQQ3ltA5D6LYRtA73","W prediction",NA
"21280 UgxmjatVc6XE6FEbEAp4AaABAg.A5CFY1KY3a5A5GPAi7V7wH","What ?",NA
"21305 UgxL6HkQHb4l9VFjbTx4AaABAg.A5C3z8o6IIaA5CQdRZsO-a","T is old too",NA
"21313 UgymxLcNL-6XVZsEyoJ4AaABAg.A5BxFLhi8gMA5D6eHqDqHj","they shouldâ€™ve",NA
"21317 Ugz2KTdo-zxKTzJs4fd4AaABAg.A5Bs-4XdsypA5CRc4p7_gQ","@@quantumbuddhistcringe ğŸ˜­",NA
"21334 UgyJFpzA0xeyrxklTtd4AaABAg.A5BnBnz4zPjA5CJgr1UX9U","What",NA
"21336 UgwEEd9D0cBVV3VC59B4AaABAg.A5Bm9AAhwKMA5CIYif1X6D","\"\"they\"\"?? ğŸ˜„",NA
"21339 UgzW8dEN60Kwvl6Lwt14AaABAg.A5BlheZhp9sA5C3vZFLlPx","Amen ğŸ™",NA
"21348 UgwbHud1kH7-IPh9N_t4AaABAg.A5Bew7iy9nOA5C3JC8XZkC","And Adderall",NA
"21351 UgyZsCw6zgbZcOfqy9F4AaABAg.A5BdLuB3RT7A5BreASdCrJ","â€‹@@badluck5647and flushing toilets.",NA
"21369 Ugxr0C6MHBk45-QfebB4AaABAg.A5Bcpi_VpOYA5Gl2-whFfl","Who are you asking?",NA
"21370 Ugxr0C6MHBk45-QfebB4AaABAg.A5Bcpi_VpOYA5JFzR7Sbh-","@@Gouda992
So is RFK",NA
"21378 UgwwO9GBd-lUl3S1pEx4AaABAg.A5BceDekPTFA5BtqqIMZWQ","@@poppajretired410 it Depends",NA
